# frequency[Hz], mag, phase[deg]
6.22638e+01 3.30842e-04 -7.62738e-01 
6.22738e+01 3.30844e-04 -7.62612e-01 
6.22838e+01 3.30845e-04 -7.62486e-01 
6.22938e+01 3.30847e-04 -7.62361e-01 
6.23038e+01 3.30848e-04 -7.62235e-01 
6.23138e+01 3.30849e-04 -7.62109e-01 
6.23238e+01 3.30851e-04 -7.61984e-01 
6.23338e+01 3.30852e-04 -7.61858e-01 
6.23438e+01 3.30853e-04 -7.61733e-01 
6.23538e+01 3.30855e-04 -7.61607e-01 
6.23638e+01 3.30856e-04 -7.61482e-01 
6.23738e+01 3.30857e-04 -7.61356e-01 
6.23838e+01 3.30859e-04 -7.61231e-01 
6.23938e+01 3.30860e-04 -7.61106e-01 
6.24038e+01 3.30861e-04 -7.60980e-01 
6.24138e+01 3.30863e-04 -7.60855e-01 
6.24238e+01 3.30864e-04 -7.60730e-01 
6.24338e+01 3.30865e-04 -7.60605e-01 
6.24438e+01 3.30867e-04 -7.60480e-01 
6.24538e+01 3.30868e-04 -7.60355e-01 
6.24638e+01 3.30869e-04 -7.60230e-01 
6.24738e+01 3.30871e-04 -7.60105e-01 
6.24838e+01 3.30872e-04 -7.59980e-01 
6.24938e+01 3.30873e-04 -7.59855e-01 
6.25037e+01 3.30875e-04 -7.59730e-01 
6.25137e+01 3.30876e-04 -7.59605e-01 
6.25237e+01 3.30877e-04 -7.59481e-01 
6.25337e+01 3.30879e-04 -7.59356e-01 
6.25437e+01 3.30880e-04 -7.59231e-01 
6.25537e+01 3.30881e-04 -7.59107e-01 
6.25637e+01 3.30883e-04 -7.58982e-01 
6.25737e+01 3.30884e-04 -7.58858e-01 
6.25837e+01 3.30885e-04 -7.58733e-01 
6.25937e+01 3.30887e-04 -7.58609e-01 
6.26037e+01 3.30888e-04 -7.58484e-01 
6.26137e+01 3.30889e-04 -7.58360e-01 
6.26237e+01 3.30890e-04 -7.58235e-01 
6.26337e+01 3.30892e-04 -7.58111e-01 
6.26437e+01 3.30893e-04 -7.57987e-01 
6.26537e+01 3.30894e-04 -7.57863e-01 
6.26637e+01 3.30896e-04 -7.57738e-01 
6.26737e+01 3.30897e-04 -7.57614e-01 
6.26837e+01 3.30898e-04 -7.57490e-01 
6.26937e+01 3.30900e-04 -7.57366e-01 
6.27037e+01 3.30901e-04 -7.57242e-01 
6.27137e+01 3.30902e-04 -7.57118e-01 
6.27237e+01 3.30904e-04 -7.56994e-01 
6.27337e+01 3.30905e-04 -7.56870e-01 
6.27437e+01 3.30906e-04 -7.56747e-01 
6.27537e+01 3.30908e-04 -7.56623e-01 
6.27637e+01 3.30909e-04 -7.56499e-01 
6.27737e+01 3.30910e-04 -7.56375e-01 
6.27837e+01 3.30912e-04 -7.56252e-01 
6.27937e+01 3.30913e-04 -7.56128e-01 
6.28037e+01 3.30914e-04 -7.56004e-01 
6.28137e+01 3.30915e-04 -7.55881e-01 
6.28237e+01 3.30917e-04 -7.55757e-01 
6.28337e+01 3.30918e-04 -7.55634e-01 
6.28437e+01 3.30919e-04 -7.55510e-01 
6.28537e+01 3.30921e-04 -7.55387e-01 
6.28637e+01 3.30922e-04 -7.55264e-01 
6.28737e+01 3.30923e-04 -7.55140e-01 
6.28837e+01 3.30925e-04 -7.55017e-01 
6.28937e+01 3.30926e-04 -7.54894e-01 
6.29037e+01 3.30927e-04 -7.54771e-01 
6.29137e+01 3.30929e-04 -7.54647e-01 
6.29237e+01 3.30930e-04 -7.54524e-01 
6.29337e+01 3.30931e-04 -7.54401e-01 
6.29437e+01 3.30932e-04 -7.54278e-01 
6.29537e+01 3.30934e-04 -7.54155e-01 
6.29637e+01 3.30935e-04 -7.54032e-01 
6.29737e+01 3.30936e-04 -7.53909e-01 
6.29837e+01 3.30938e-04 -7.53786e-01 
6.29937e+01 3.30939e-04 -7.53664e-01 
6.30037e+01 3.30940e-04 -7.53541e-01 
6.30137e+01 3.30942e-04 -7.53418e-01 
6.30237e+01 3.30943e-04 -7.53295e-01 
6.30337e+01 3.30944e-04 -7.53173e-01 
6.30437e+01 3.30945e-04 -7.53050e-01 
6.30537e+01 3.30947e-04 -7.52928e-01 
6.30637e+01 3.30948e-04 -7.52805e-01 
6.30737e+01 3.30949e-04 -7.52682e-01 
6.30837e+01 3.30951e-04 -7.52560e-01 
6.30937e+01 3.30952e-04 -7.52438e-01 
6.31037e+01 3.30953e-04 -7.52315e-01 
6.31137e+01 3.30954e-04 -7.52193e-01 
6.31237e+01 3.30956e-04 -7.52071e-01 
6.31337e+01 3.30957e-04 -7.51948e-01 
6.31437e+01 3.30958e-04 -7.51826e-01 
6.31537e+01 3.30960e-04 -7.51704e-01 
6.31637e+01 3.30961e-04 -7.51582e-01 
6.31737e+01 3.30962e-04 -7.51460e-01 
6.31837e+01 3.30964e-04 -7.51338e-01 
6.31937e+01 3.30965e-04 -7.51216e-01 
6.32037e+01 3.30966e-04 -7.51094e-01 
6.32137e+01 3.30967e-04 -7.50972e-01 
6.32237e+01 3.30969e-04 -7.50850e-01 
6.32337e+01 3.30970e-04 -7.50728e-01 
6.32437e+01 3.30971e-04 -7.50606e-01 
6.32537e+01 3.30973e-04 -7.50484e-01 
6.32637e+01 3.30974e-04 -7.50363e-01 
6.32737e+01 3.30975e-04 -7.50241e-01 
6.32837e+01 3.30976e-04 -7.50119e-01 
6.32937e+01 3.30978e-04 -7.49998e-01 
6.33037e+01 3.30979e-04 -7.49876e-01 
6.33137e+01 3.30980e-04 -7.49754e-01 
6.33237e+01 3.30981e-04 -7.49633e-01 
6.33337e+01 3.30983e-04 -7.49512e-01 
6.33437e+01 3.30984e-04 -7.49390e-01 
6.33537e+01 3.30985e-04 -7.49269e-01 
6.33637e+01 3.30987e-04 -7.49147e-01 
6.33737e+01 3.30988e-04 -7.49026e-01 
6.33837e+01 3.30989e-04 -7.48905e-01 
6.33937e+01 3.30990e-04 -7.48784e-01 
6.34037e+01 3.30992e-04 -7.48662e-01 
6.34137e+01 3.30993e-04 -7.48541e-01 
6.34237e+01 3.30994e-04 -7.48420e-01 
6.34337e+01 3.30996e-04 -7.48299e-01 
6.34437e+01 3.30997e-04 -7.48178e-01 
6.34537e+01 3.30998e-04 -7.48057e-01 
6.34637e+01 3.30999e-04 -7.47936e-01 
6.34737e+01 3.31001e-04 -7.47815e-01 
6.34837e+01 3.31002e-04 -7.47694e-01 
6.34937e+01 3.31003e-04 -7.47574e-01 
6.35037e+01 3.31004e-04 -7.47453e-01 
6.35136e+01 3.31006e-04 -7.47332e-01 
6.35236e+01 3.31007e-04 -7.47211e-01 
6.35336e+01 3.31008e-04 -7.47091e-01 
6.35436e+01 3.31009e-04 -7.46970e-01 
6.35536e+01 3.31011e-04 -7.46849e-01 
6.35636e+01 3.31012e-04 -7.46729e-01 
6.35736e+01 3.31013e-04 -7.46608e-01 
6.35836e+01 3.31015e-04 -7.46488e-01 
6.35936e+01 3.31016e-04 -7.46367e-01 
6.36036e+01 3.31017e-04 -7.46247e-01 
6.36136e+01 3.31018e-04 -7.46127e-01 
6.36236e+01 3.31020e-04 -7.46006e-01 
6.36336e+01 3.31021e-04 -7.45886e-01 
6.36436e+01 3.31022e-04 -7.45766e-01 
6.36536e+01 3.31023e-04 -7.45646e-01 
6.36636e+01 3.31025e-04 -7.45526e-01 
6.36736e+01 3.31026e-04 -7.45405e-01 
6.36836e+01 3.31027e-04 -7.45285e-01 
6.36936e+01 3.31028e-04 -7.45165e-01 
6.37036e+01 3.31030e-04 -7.45045e-01 
6.37136e+01 3.31031e-04 -7.44925e-01 
6.37236e+01 3.31032e-04 -7.44805e-01 
6.37336e+01 3.31033e-04 -7.44686e-01 
6.37436e+01 3.31035e-04 -7.44566e-01 
6.37536e+01 3.31036e-04 -7.44446e-01 
6.37636e+01 3.31037e-04 -7.44326e-01 
6.37736e+01 3.31038e-04 -7.44206e-01 
6.37836e+01 3.31040e-04 -7.44087e-01 
6.37936e+01 3.31041e-04 -7.43967e-01 
6.38036e+01 3.31042e-04 -7.43847e-01 
6.38136e+01 3.31043e-04 -7.43728e-01 
6.38236e+01 3.31045e-04 -7.43608e-01 
6.38336e+01 3.31046e-04 -7.43489e-01 
6.38436e+01 3.31047e-04 -7.43369e-01 
6.38536e+01 3.31048e-04 -7.43250e-01 
6.38636e+01 3.31050e-04 -7.43131e-01 
6.38736e+01 3.31051e-04 -7.43011e-01 
6.38836e+01 3.31052e-04 -7.42892e-01 
6.38936e+01 3.31053e-04 -7.42773e-01 
6.39036e+01 3.31055e-04 -7.42654e-01 
6.39136e+01 3.31056e-04 -7.42534e-01 
6.39236e+01 3.31057e-04 -7.42415e-01 
6.39336e+01 3.31058e-04 -7.42296e-01 
6.39436e+01 3.31060e-04 -7.42177e-01 
6.39536e+01 3.31061e-04 -7.42058e-01 
6.39636e+01 3.31062e-04 -7.41939e-01 
6.39736e+01 3.31063e-04 -7.41820e-01 
6.39836e+01 3.31065e-04 -7.41701e-01 
6.39936e+01 3.31066e-04 -7.41582e-01 
6.40036e+01 3.31067e-04 -7.41463e-01 
6.40136e+01 3.31068e-04 -7.41345e-01 
6.40236e+01 3.31069e-04 -7.41226e-01 
6.40336e+01 3.31071e-04 -7.41107e-01 
6.40436e+01 3.31072e-04 -7.40989e-01 
6.40536e+01 3.31073e-04 -7.40870e-01 
6.40636e+01 3.31074e-04 -7.40751e-01 
6.40736e+01 3.31076e-04 -7.40633e-01 
6.40836e+01 3.31077e-04 -7.40514e-01 
6.40936e+01 3.31078e-04 -7.40396e-01 
6.41036e+01 3.31079e-04 -7.40277e-01 
6.41136e+01 3.31081e-04 -7.40159e-01 
6.41236e+01 3.31082e-04 -7.40040e-01 
6.41336e+01 3.31083e-04 -7.39922e-01 
6.41436e+01 3.31084e-04 -7.39804e-01 
6.41536e+01 3.31086e-04 -7.39686e-01 
6.41636e+01 3.31087e-04 -7.39567e-01 
6.41736e+01 3.31088e-04 -7.39449e-01 
6.41836e+01 3.31089e-04 -7.39331e-01 
6.41936e+01 3.31090e-04 -7.39213e-01 
6.42036e+01 3.31092e-04 -7.39095e-01 
6.42136e+01 3.31093e-04 -7.38977e-01 
6.42236e+01 3.31094e-04 -7.38859e-01 
6.42336e+01 3.31095e-04 -7.38741e-01 
6.42436e+01 3.31097e-04 -7.38623e-01 
6.42536e+01 3.31098e-04 -7.38505e-01 
6.42636e+01 3.31099e-04 -7.38387e-01 
6.42736e+01 3.31100e-04 -7.38269e-01 
6.42836e+01 3.31101e-04 -7.38152e-01 
6.42936e+01 3.31103e-04 -7.38034e-01 
6.43036e+01 3.31104e-04 -7.37916e-01 
6.43136e+01 3.31105e-04 -7.37799e-01 
6.43236e+01 3.31106e-04 -7.37681e-01 
6.43336e+01 3.31108e-04 -7.37563e-01 
6.43436e+01 3.31109e-04 -7.37446e-01 
6.43536e+01 3.31110e-04 -7.37328e-01 
6.43636e+01 3.31111e-04 -7.37211e-01 
6.43736e+01 3.31112e-04 -7.37094e-01 
6.43836e+01 3.31114e-04 -7.36976e-01 
6.43936e+01 3.31115e-04 -7.36859e-01 
6.44036e+01 3.31116e-04 -7.36742e-01 
6.44136e+01 3.31117e-04 -7.36624e-01 
6.44236e+01 3.31119e-04 -7.36507e-01 
6.44336e+01 3.31120e-04 -7.36390e-01 
6.44436e+01 3.31121e-04 -7.36273e-01 
6.44536e+01 3.31122e-04 -7.36156e-01 
6.44636e+01 3.31123e-04 -7.36038e-01 
6.44736e+01 3.31125e-04 -7.35921e-01 
6.44836e+01 3.31126e-04 -7.35804e-01 
6.44936e+01 3.31127e-04 -7.35687e-01 
6.45036e+01 3.31128e-04 -7.35571e-01 
6.45135e+01 3.31129e-04 -7.35454e-01 
6.45235e+01 3.31131e-04 -7.35337e-01 
6.45335e+01 3.31132e-04 -7.35220e-01 
6.45435e+01 3.31133e-04 -7.35103e-01 
6.45535e+01 3.31134e-04 -7.34986e-01 
6.45635e+01 3.31135e-04 -7.34870e-01 
6.45735e+01 3.31137e-04 -7.34753e-01 
6.45835e+01 3.31138e-04 -7.34636e-01 
6.45935e+01 3.31139e-04 -7.34520e-01 
6.46035e+01 3.31140e-04 -7.34403e-01 
6.46135e+01 3.31141e-04 -7.34287e-01 
6.46235e+01 3.31143e-04 -7.34170e-01 
6.46335e+01 3.31144e-04 -7.34054e-01 
6.46435e+01 3.31145e-04 -7.33937e-01 
6.46535e+01 3.31146e-04 -7.33821e-01 
6.46635e+01 3.31147e-04 -7.33705e-01 
6.46735e+01 3.31149e-04 -7.33588e-01 
6.46835e+01 3.31150e-04 -7.33472e-01 
6.46935e+01 3.31151e-04 -7.33356e-01 
6.47035e+01 3.31152e-04 -7.33240e-01 
6.47135e+01 3.31153e-04 -7.33124e-01 
6.47235e+01 3.31155e-04 -7.33008e-01 
6.47335e+01 3.31156e-04 -7.32891e-01 
6.47435e+01 3.31157e-04 -7.32775e-01 
6.47535e+01 3.31158e-04 -7.32659e-01 
6.47635e+01 3.31159e-04 -7.32543e-01 
6.47735e+01 3.31161e-04 -7.32428e-01 
6.47835e+01 3.31162e-04 -7.32312e-01 
6.47935e+01 3.31163e-04 -7.32196e-01 
6.48035e+01 3.31164e-04 -7.32080e-01 
6.48135e+01 3.31165e-04 -7.31964e-01 
6.48235e+01 3.31167e-04 -7.31849e-01 
6.48335e+01 3.31168e-04 -7.31733e-01 
6.48435e+01 3.31169e-04 -7.31617e-01 
6.48535e+01 3.31170e-04 -7.31502e-01 
6.48635e+01 3.31171e-04 -7.31386e-01 
6.48735e+01 3.31173e-04 -7.31270e-01 
6.48835e+01 3.31174e-04 -7.31155e-01 
6.48935e+01 3.31175e-04 -7.31039e-01 
6.49035e+01 3.31176e-04 -7.30924e-01 
6.49135e+01 3.31177e-04 -7.30809e-01 
6.49235e+01 3.31179e-04 -7.30693e-01 
6.49335e+01 3.31180e-04 -7.30578e-01 
6.49435e+01 3.31181e-04 -7.30463e-01 
6.49535e+01 3.31182e-04 -7.30347e-01 
6.49635e+01 3.31183e-04 -7.30232e-01 
6.49735e+01 3.31184e-04 -7.30117e-01 
6.49835e+01 3.31186e-04 -7.30002e-01 
6.49935e+01 3.31187e-04 -7.29887e-01 
6.50035e+01 3.31188e-04 -7.29772e-01 
6.50135e+01 3.31189e-04 -7.29657e-01 
6.50235e+01 3.31190e-04 -7.29542e-01 
6.50335e+01 3.31192e-04 -7.29427e-01 
6.50435e+01 3.31193e-04 -7.29312e-01 
6.50535e+01 3.31194e-04 -7.29197e-01 
6.50635e+01 3.31195e-04 -7.29082e-01 
6.50735e+01 3.31196e-04 -7.28967e-01 
6.50835e+01 3.31197e-04 -7.28852e-01 
6.50935e+01 3.31199e-04 -7.28738e-01 
6.51035e+01 3.31200e-04 -7.28623e-01 
6.51135e+01 3.31201e-04 -7.28508e-01 
6.51235e+01 3.31202e-04 -7.28394e-01 
6.51335e+01 3.31203e-04 -7.28279e-01 
6.51435e+01 3.31204e-04 -7.28164e-01 
6.51535e+01 3.31206e-04 -7.28050e-01 
6.51635e+01 3.31207e-04 -7.27935e-01 
6.51735e+01 3.31208e-04 -7.27821e-01 
6.51835e+01 3.31209e-04 -7.27707e-01 
6.51935e+01 3.31210e-04 -7.27592e-01 
6.52035e+01 3.31212e-04 -7.27478e-01 
6.52135e+01 3.31213e-04 -7.27364e-01 
6.52235e+01 3.31214e-04 -7.27249e-01 
6.52335e+01 3.31215e-04 -7.27135e-01 
6.52435e+01 3.31216e-04 -7.27021e-01 
6.52535e+01 3.31217e-04 -7.26907e-01 
6.52635e+01 3.31219e-04 -7.26793e-01 
6.52735e+01 3.31220e-04 -7.26678e-01 
6.52835e+01 3.31221e-04 -7.26564e-01 
6.52935e+01 3.31222e-04 -7.26450e-01 
6.53035e+01 3.31223e-04 -7.26336e-01 
6.53135e+01 3.31224e-04 -7.26222e-01 
6.53235e+01 3.31226e-04 -7.26109e-01 
6.53335e+01 3.31227e-04 -7.25995e-01 
6.53435e+01 3.31228e-04 -7.25881e-01 
6.53535e+01 3.31229e-04 -7.25767e-01 
6.53635e+01 3.31230e-04 -7.25653e-01 
6.53735e+01 3.31231e-04 -7.25540e-01 
6.53835e+01 3.31233e-04 -7.25426e-01 
6.53935e+01 3.31234e-04 -7.25312e-01 
6.54035e+01 3.31235e-04 -7.25199e-01 
6.54135e+01 3.31236e-04 -7.25085e-01 
6.54235e+01 3.31237e-04 -7.24972e-01 
6.54335e+01 3.31238e-04 -7.24858e-01 
6.54435e+01 3.31239e-04 -7.24745e-01 
6.54535e+01 3.31241e-04 -7.24631e-01 
6.54635e+01 3.31242e-04 -7.24518e-01 
6.54735e+01 3.31243e-04 -7.24404e-01 
6.54835e+01 3.31244e-04 -7.24291e-01 
6.54935e+01 3.31245e-04 -7.24178e-01 
6.55035e+01 3.31246e-04 -7.24064e-01 
6.55134e+01 3.31248e-04 -7.23951e-01 
6.55234e+01 3.31249e-04 -7.23838e-01 
6.55334e+01 3.31250e-04 -7.23725e-01 
6.55434e+01 3.31251e-04 -7.23612e-01 
6.55534e+01 3.31252e-04 -7.23499e-01 
6.55634e+01 3.31253e-04 -7.23386e-01 
6.55734e+01 3.31254e-04 -7.23273e-01 
6.55834e+01 3.31256e-04 -7.23160e-01 
6.55934e+01 3.31257e-04 -7.23047e-01 
6.56034e+01 3.31258e-04 -7.22934e-01 
6.56134e+01 3.31259e-04 -7.22821e-01 
6.56234e+01 3.31260e-04 -7.22708e-01 
6.56334e+01 3.31261e-04 -7.22595e-01 
6.56434e+01 3.31263e-04 -7.22483e-01 
6.56534e+01 3.31264e-04 -7.22370e-01 
6.56634e+01 3.31265e-04 -7.22257e-01 
6.56734e+01 3.31266e-04 -7.22145e-01 
6.56834e+01 3.31267e-04 -7.22032e-01 
6.56934e+01 3.31268e-04 -7.21919e-01 
6.57034e+01 3.31269e-04 -7.21807e-01 
6.57134e+01 3.31271e-04 -7.21694e-01 
6.57234e+01 3.31272e-04 -7.21582e-01 
6.57334e+01 3.31273e-04 -7.21469e-01 
6.57434e+01 3.31274e-04 -7.21357e-01 
6.57534e+01 3.31275e-04 -7.21245e-01 
6.57634e+01 3.31276e-04 -7.21132e-01 
6.57734e+01 3.31277e-04 -7.21020e-01 
6.57834e+01 3.31279e-04 -7.20908e-01 
6.57934e+01 3.31280e-04 -7.20795e-01 
6.58034e+01 3.31281e-04 -7.20683e-01 
6.58134e+01 3.31282e-04 -7.20571e-01 
6.58234e+01 3.31283e-04 -7.20459e-01 
6.58334e+01 3.31284e-04 -7.20347e-01 
6.58434e+01 3.31285e-04 -7.20235e-01 
6.58534e+01 3.31287e-04 -7.20123e-01 
6.58634e+01 3.31288e-04 -7.20011e-01 
6.58734e+01 3.31289e-04 -7.19899e-01 
6.58834e+01 3.31290e-04 -7.19787e-01 
6.58934e+01 3.31291e-04 -7.19675e-01 
6.59034e+01 3.31292e-04 -7.19563e-01 
6.59134e+01 3.31293e-04 -7.19452e-01 
6.59234e+01 3.31294e-04 -7.19340e-01 
6.59334e+01 3.31296e-04 -7.19228e-01 
6.59434e+01 3.31297e-04 -7.19116e-01 
6.59534e+01 3.31298e-04 -7.19005e-01 
6.59634e+01 3.31299e-04 -7.18893e-01 
6.59734e+01 3.31300e-04 -7.18781e-01 
6.59834e+01 3.31301e-04 -7.18670e-01 
6.59934e+01 3.31302e-04 -7.18558e-01 
6.60034e+01 3.31303e-04 -7.18447e-01 
6.60134e+01 3.31305e-04 -7.18335e-01 
6.60234e+01 3.31306e-04 -7.18224e-01 
6.60334e+01 3.31307e-04 -7.18113e-01 
6.60434e+01 3.31308e-04 -7.18001e-01 
6.60534e+01 3.31309e-04 -7.17890e-01 
6.60634e+01 3.31310e-04 -7.17779e-01 
6.60734e+01 3.31311e-04 -7.17667e-01 
6.60834e+01 3.31313e-04 -7.17556e-01 
6.60934e+01 3.31314e-04 -7.17445e-01 
6.61034e+01 3.31315e-04 -7.17334e-01 
6.61134e+01 3.31316e-04 -7.17223e-01 
6.61234e+01 3.31317e-04 -7.17112e-01 
6.61334e+01 3.31318e-04 -7.17001e-01 
6.61434e+01 3.31319e-04 -7.16890e-01 
6.61534e+01 3.31320e-04 -7.16779e-01 
6.61634e+01 3.31321e-04 -7.16668e-01 
6.61734e+01 3.31323e-04 -7.16557e-01 
6.61834e+01 3.31324e-04 -7.16446e-01 
6.61934e+01 3.31325e-04 -7.16335e-01 
6.62034e+01 3.31326e-04 -7.16224e-01 
6.62134e+01 3.31327e-04 -7.16114e-01 
6.62234e+01 3.31328e-04 -7.16003e-01 
6.62334e+01 3.31329e-04 -7.15892e-01 
6.62434e+01 3.31330e-04 -7.15782e-01 
6.62534e+01 3.31332e-04 -7.15671e-01 
6.62634e+01 3.31333e-04 -7.15560e-01 
6.62734e+01 3.31334e-04 -7.15450e-01 
6.62834e+01 3.31335e-04 -7.15339e-01 
6.62934e+01 3.31336e-04 -7.15229e-01 
6.63034e+01 3.31337e-04 -7.15118e-01 
6.63134e+01 3.31338e-04 -7.15008e-01 
6.63234e+01 3.31339e-04 -7.14898e-01 
6.63334e+01 3.31340e-04 -7.14787e-01 
6.63434e+01 3.31342e-04 -7.14677e-01 
6.63534e+01 3.31343e-04 -7.14567e-01 
6.63634e+01 3.31344e-04 -7.14457e-01 
6.63734e+01 3.31345e-04 -7.14346e-01 
6.63834e+01 3.31346e-04 -7.14236e-01 
6.63934e+01 3.31347e-04 -7.14126e-01 
6.64034e+01 3.31348e-04 -7.14016e-01 
6.64134e+01 3.31349e-04 -7.13906e-01 
6.64234e+01 3.31350e-04 -7.13796e-01 
6.64334e+01 3.31352e-04 -7.13686e-01 
6.64434e+01 3.31353e-04 -7.13576e-01 
6.64534e+01 3.31354e-04 -7.13466e-01 
6.64634e+01 3.31355e-04 -7.13356e-01 
6.64734e+01 3.31356e-04 -7.13246e-01 
6.64834e+01 3.31357e-04 -7.13136e-01 
6.64934e+01 3.31358e-04 -7.13027e-01 
6.65034e+01 3.31359e-04 -7.12917e-01 
6.65133e+01 3.31360e-04 -7.12807e-01 
6.65233e+01 3.31362e-04 -7.12697e-01 
6.65333e+01 3.31363e-04 -7.12588e-01 
6.65433e+01 3.31364e-04 -7.12478e-01 
6.65533e+01 3.31365e-04 -7.12369e-01 
6.65633e+01 3.31366e-04 -7.12259e-01 
6.65733e+01 3.31367e-04 -7.12149e-01 
6.65833e+01 3.31368e-04 -7.12040e-01 
6.65933e+01 3.31369e-04 -7.11931e-01 
6.66033e+01 3.31370e-04 -7.11821e-01 
6.66133e+01 3.31371e-04 -7.11712e-01 
6.66233e+01 3.31373e-04 -7.11602e-01 
6.66333e+01 3.31374e-04 -7.11493e-01 
6.66433e+01 3.31375e-04 -7.11384e-01 
6.66533e+01 3.31376e-04 -7.11275e-01 
6.66633e+01 3.31377e-04 -7.11165e-01 
6.66733e+01 3.31378e-04 -7.11056e-01 
6.66833e+01 3.31379e-04 -7.10947e-01 
6.66933e+01 3.31380e-04 -7.10838e-01 
6.67033e+01 3.31381e-04 -7.10729e-01 
6.67133e+01 3.31382e-04 -7.10620e-01 
6.67233e+01 3.31383e-04 -7.10511e-01 
6.67333e+01 3.31385e-04 -7.10402e-01 
6.67433e+01 3.31386e-04 -7.10293e-01 
6.67533e+01 3.31387e-04 -7.10184e-01 
6.67633e+01 3.31388e-04 -7.10075e-01 
6.67733e+01 3.31389e-04 -7.09966e-01 
6.67833e+01 3.31390e-04 -7.09857e-01 
6.67933e+01 3.31391e-04 -7.09749e-01 
6.68033e+01 3.31392e-04 -7.09640e-01 
6.68133e+01 3.31393e-04 -7.09531e-01 
6.68233e+01 3.31394e-04 -7.09422e-01 
6.68333e+01 3.31395e-04 -7.09314e-01 
6.68433e+01 3.31397e-04 -7.09205e-01 
6.68533e+01 3.31398e-04 -7.09097e-01 
6.68633e+01 3.31399e-04 -7.08988e-01 
6.68733e+01 3.31400e-04 -7.08880e-01 
6.68833e+01 3.31401e-04 -7.08771e-01 
6.68933e+01 3.31402e-04 -7.08663e-01 
6.69033e+01 3.31403e-04 -7.08554e-01 
6.69133e+01 3.31404e-04 -7.08446e-01 
6.69233e+01 3.31405e-04 -7.08338e-01 
6.69333e+01 3.31406e-04 -7.08229e-01 
6.69433e+01 3.31407e-04 -7.08121e-01 
6.69533e+01 3.31408e-04 -7.08013e-01 
6.69633e+01 3.31410e-04 -7.07905e-01 
6.69733e+01 3.31411e-04 -7.07796e-01 
6.69833e+01 3.31412e-04 -7.07688e-01 
6.69933e+01 3.31413e-04 -7.07580e-01 
6.70033e+01 3.31414e-04 -7.07472e-01 
6.70133e+01 3.31415e-04 -7.07364e-01 
6.70233e+01 3.31416e-04 -7.07256e-01 
6.70333e+01 3.31417e-04 -7.07148e-01 
6.70433e+01 3.31418e-04 -7.07040e-01 
6.70533e+01 3.31419e-04 -7.06932e-01 
6.70633e+01 3.31420e-04 -7.06824e-01 
6.70733e+01 3.31421e-04 -7.06717e-01 
6.70833e+01 3.31422e-04 -7.06609e-01 
6.70933e+01 3.31424e-04 -7.06501e-01 
6.71033e+01 3.31425e-04 -7.06393e-01 
6.71133e+01 3.31426e-04 -7.06286e-01 
6.71233e+01 3.31427e-04 -7.06178e-01 
6.71333e+01 3.31428e-04 -7.06070e-01 
6.71433e+01 3.31429e-04 -7.05963e-01 
6.71533e+01 3.31430e-04 -7.05855e-01 
6.71633e+01 3.31431e-04 -7.05748e-01 
6.71733e+01 3.31432e-04 -7.05640e-01 
6.71833e+01 3.31433e-04 -7.05533e-01 
6.71933e+01 3.31434e-04 -7.05425e-01 
6.72033e+01 3.31435e-04 -7.05318e-01 
6.72133e+01 3.31436e-04 -7.05210e-01 
6.72233e+01 3.31437e-04 -7.05103e-01 
6.72333e+01 3.31439e-04 -7.04996e-01 
6.72433e+01 3.31440e-04 -7.04888e-01 
6.72533e+01 3.31441e-04 -7.04781e-01 
6.72633e+01 3.31442e-04 -7.04674e-01 
6.72733e+01 3.31443e-04 -7.04567e-01 
6.72833e+01 3.31444e-04 -7.04460e-01 
6.72933e+01 3.31445e-04 -7.04353e-01 
6.73033e+01 3.31446e-04 -7.04246e-01 
6.73133e+01 3.31447e-04 -7.04138e-01 
6.73233e+01 3.31448e-04 -7.04031e-01 
6.73333e+01 3.31449e-04 -7.03924e-01 
6.73433e+01 3.31450e-04 -7.03818e-01 
6.73533e+01 3.31451e-04 -7.03711e-01 
6.73633e+01 3.31452e-04 -7.03604e-01 
6.73733e+01 3.31453e-04 -7.03497e-01 
6.73833e+01 3.31455e-04 -7.03390e-01 
6.73933e+01 3.31456e-04 -7.03283e-01 
6.74033e+01 3.31457e-04 -7.03177e-01 
6.74133e+01 3.31458e-04 -7.03070e-01 
6.74233e+01 3.31459e-04 -7.02963e-01 
6.74333e+01 3.31460e-04 -7.02857e-01 
6.74433e+01 3.31461e-04 -7.02750e-01 
6.74533e+01 3.31462e-04 -7.02643e-01 
6.74633e+01 3.31463e-04 -7.02537e-01 
6.74733e+01 3.31464e-04 -7.02430e-01 
6.74833e+01 3.31465e-04 -7.02324e-01 
6.74933e+01 3.31466e-04 -7.02217e-01 
6.75033e+01 3.31467e-04 -7.02111e-01 
6.75132e+01 3.31468e-04 -7.02005e-01 
6.75232e+01 3.31469e-04 -7.01898e-01 
6.75332e+01 3.31470e-04 -7.01792e-01 
6.75432e+01 3.31471e-04 -7.01686e-01 
6.75532e+01 3.31472e-04 -7.01579e-01 
6.75632e+01 3.31474e-04 -7.01473e-01 
6.75732e+01 3.31475e-04 -7.01367e-01 
6.75832e+01 3.31476e-04 -7.01261e-01 
6.75932e+01 3.31477e-04 -7.01155e-01 
6.76032e+01 3.31478e-04 -7.01049e-01 
6.76132e+01 3.31479e-04 -7.00942e-01 
6.76232e+01 3.31480e-04 -7.00836e-01 
