#Frequency[Hz] NS_woA  WE_woA  Z_woA NS_wA WE_wA Z_wA            
21.703125 6.48607E-11 9.59616E-11 3.21383E-11 4.80288E-11 5.23577E-11 8.78647E-12
21.710938 6.3739E-11  8.65942E-11 4.6881E-11  5.12891E-11 6.04328E-11 9.28125E-12
21.71875  5.43344E-11 6.41062E-11 4.3474E-11  3.37464E-11 5.82686E-11 7.95301E-12
21.726562 8.97316E-11 5.69715E-11 2.10116E-11 5.339E-11 6.30866E-11 1.33763E-11
21.734375 7.81506E-11 2.35119E-11 3.63602E-11 4.50046E-11 6.82188E-11 1.15858E-11
21.742188 7.84202E-11 6.48836E-11 3.90544E-11 2.54266E-11 4.21942E-11 9.18965E-12
21.75 6.86564E-11 1.01492E-10 3.9628E-11  2.3222E-11  3.73226E-11 6.58991E-12
21.757812 4.17545E-11 1.02789E-10 4.46113E-11 4.41726E-11 4.43003E-11 5.71257E-12
21.765625 3.16287E-11 8.22669E-11 4.27993E-11 3.57953E-11 4.70601E-11 6.55927E-12
21.773438 5.58911E-11 7.98591E-11 3.55119E-11 3.86879E-11 3.9037E-11  7.9518E-12
21.78125  6.93848E-11 6.11844E-11 2.31017E-11 3.62958E-11 6.5071E-11  6.46672E-12
21.789062 7.51252E-11 9.50562E-11 3.45469E-11 4.00211E-11 6.20981E-11 1.02143E-11
21.796875 4.13833E-11 8.11163E-11 5.01793E-11 3.6646E-11  3.37291E-11 7.54117E-12
21.804688 6.29757E-11 6.54695E-11 5.0825E-11  2.71995E-11 3.92172E-11 6.58423E-12
21.8125 1.04714E-10 9.87844E-11 4.26146E-11 2.18628E-11 5.33383E-11 1.15846E-11
21.820312 9.28991E-11 6.27839E-11 5.34076E-11 3.44527E-11 5.01852E-11 1.4191E-11
21.828125 7.78122E-11 3.32721E-11 5.43623E-11 3.55657E-11 5.53354E-11 1.07038E-11
21.835938 5.81372E-11 2.94836E-11 3.78578E-11 4.92715E-11 5.61013E-11 1.12677E-11
21.84375  4.9316E-11  6.9271E-11  2.59617E-11 5.62424E-11 4.72458E-11 1.25327E-11
21.851562 8.7671E-11  7.71103E-11 2.19973E-11 5.34025E-11 5.13893E-11 1.02282E-11
21.859375 7.30195E-11 7.78146E-11 3.31006E-11 6.41273E-11 8.04673E-11 1.36288E-11
21.867188 6.52568E-11 9.11844E-11 3.78082E-11 4.10893E-11 5.90486E-11 9.29857E-12
21.875  7.57978E-11 9.92191E-11 3.87649E-11 3.82734E-11 5.14658E-11 7.17807E-12
21.882812 8.50943E-11 9.09755E-11 3.71046E-11 4.84098E-11 5.32772E-11 1.12212E-11
21.890625 7.51129E-11 5.06233E-11 4.33305E-11 3.32221E-11 4.82262E-11 9.19928E-12
21.898438 6.57949E-11 8.84389E-11 6.05418E-11 2.04228E-11 5.23243E-11 6.7153E-12
21.90625  4.5625E-11  8.33151E-11 4.40039E-11 2.92272E-11 6.64077E-11 9.10154E-12
21.914062 5.48378E-11 6.423E-11 2.55462E-11 3.64889E-11 7.53714E-11 1.12069E-11
21.921875 5.92983E-11 3.64505E-11 3.1194E-11  4.2464E-11  6.72135E-11 1.12448E-11
21.929688 5.04184E-11 4.61631E-11 2.45048E-11 4.81628E-11 6.18266E-11 1.60159E-11
21.9375 6.05944E-11 1.00703E-10 1.89559E-11 4.61183E-11 5.2827E-11  1.45932E-11
21.945312 5.59471E-11 1.01601E-10 2.29693E-11 3.96402E-11 4.90089E-11 1.2876E-11
21.953125 4.37129E-11 8.1257E-11  2.02233E-11 4.28487E-11 6.20943E-11 1.23945E-11
21.960938 6.0338E-11  8.19021E-11 3.42289E-11 4.86128E-11 7.43317E-11 8.48945E-12
21.96875  4.70677E-11 8.1389E-11  3.69633E-11 4.69829E-11 5.17925E-11 6.61389E-12
21.976562 5.44377E-11 6.05275E-11 3.91593E-11 4.94363E-11 5.97905E-11 7.65935E-12
21.984375 3.4092E-11  7.23162E-11 2.62173E-11 5.06211E-11 7.86743E-11 1.02687E-11
21.992188 7.24348E-11 5.10106E-11 2.75557E-11 5.0314E-11  5.30692E-11 1.03437E-11
22  8.49962E-11 8.72383E-11 1.81481E-11 6.07591E-11 7.71306E-11 1.06634E-11
22.007812 5.16086E-11 8.00662E-11 4.09426E-11 5.67424E-11 7.00972E-11 8.60636E-12
22.015625 3.77346E-11 4.09638E-11 5.90488E-11 6.36172E-11 7.67245E-11 9.57806E-12
22.023438 4.7128E-11  5.92344E-11 4.60765E-11 5.869E-11 8.50858E-11 1.28662E-11
22.03125  2.47116E-11 5.67325E-11 4.8193E-11  4.57313E-11 6.77904E-11 1.11555E-11
22.039062 6.33544E-11 8.78872E-11 4.1799E-11  4.72999E-11 7.36681E-11 1.39711E-11
22.046875 8.05004E-11 1.13398E-10 6.44959E-11 4.32519E-11 6.52967E-11 9.32435E-12
22.054688 7.18568E-11 7.90896E-11 5.9409E-11  4.11795E-11 4.09489E-11 7.57766E-12
22.0625 8.22438E-11 1.08617E-10 4.73825E-11 4.1157E-11  4.58569E-11 1.08841E-11
22.070312 7.3511E-11  8.75853E-11 4.47334E-11 4.29078E-11 5.31381E-11 1.15544E-11
22.078125 5.36828E-11 5.15622E-11 4.49006E-11 4.30015E-11 5.6558E-11  1.04468E-11
22.085938 5.41849E-11 8.17739E-11 2.16476E-11 4.95292E-11 6.36298E-11 1.04699E-11
22.09375  7.6657E-11  9.14463E-11 3.34309E-11 4.74905E-11 6.22465E-11 9.68923E-12
22.101562 7.19745E-11 1.31719E-10 3.122E-11 4.36404E-11 5.85414E-11 9.49558E-12
22.109375 8.04244E-11 1.09742E-10 3.9441E-11  4.39663E-11 4.73229E-11 8.62306E-12
22.117188 8.08375E-11 7.03767E-11 6.34174E-11 3.97182E-11 2.82814E-11 6.48015E-12
22.125  5.77519E-11 4.35297E-11 5.35746E-11 4.14308E-11 4.90141E-11 8.17064E-12
22.132812 3.24653E-11 4.64177E-11 2.56696E-11 5.47214E-11 8.09219E-11 1.15109E-11
22.140625 5.94274E-11 6.57969E-11 1.58744E-11 5.1313E-11  8.35743E-11 1.35888E-11
22.148438 6.32103E-11 5.93507E-11 3.6669E-11  2.93207E-11 4.65611E-11 5.99265E-12
22.15625  8.25005E-11 1.15527E-10 4.65049E-11 2.16609E-11 4.94999E-11 8.65934E-12
22.164062 6.16747E-11 1.30892E-10 3.98949E-11 3.01671E-11 6.30868E-11 1.00546E-11
22.171875 3.78553E-11 1.36988E-10 1.72874E-11 3.52384E-11 6.3684E-11  1.25499E-11
22.179688 2.94508E-11 1.08502E-10 2.88915E-11 3.11849E-11 4.7638E-11  1.06617E-11
22.1875 4.47432E-11 1.08431E-10 3.08162E-11 2.02739E-11 4.30491E-11 1.03116E-11
22.195312 4.10333E-11 8.43438E-11 4.12771E-11 2.40388E-11 3.44261E-11 8.06279E-12
22.203125 4.35635E-11 6.25879E-11 5.64996E-11 2.49244E-11 3.3348E-11  7.09959E-12
22.210938 4.04907E-11 2.81703E-11 3.31848E-11 2.8484E-11  5.04699E-11 8.62721E-12
22.21875  6.42462E-11 7.70568E-11 4.17314E-11 3.54906E-11 7.21227E-11 8.90616E-12
22.226562 7.86674E-11 7.47058E-11 5.25377E-11 3.55916E-11 7.14241E-11 7.50798E-12
22.234375 4.08363E-11 5.35984E-11 4.99604E-11 3.23608E-11 6.26314E-11 9.78668E-12
22.242188 7.07235E-11 5.20767E-11 3.89684E-11 4.45788E-11 5.59044E-11 1.12039E-11
22.25 6.19428E-11 5.92314E-11 1.94834E-11 5.20253E-11 7.42634E-11 9.31992E-12
22.257812 4.10451E-11 7.19404E-11 3.28687E-11 2.76912E-11 5.2745E-11  8.31971E-12
22.265625 6.67168E-11 7.6422E-11  6.36574E-11 5.14912E-11 5.89466E-11 8.21233E-12
22.273438 6.46925E-11 5.72045E-11 4.26145E-11 4.27588E-11 6.44026E-11 7.66967E-12
22.28125  4.6875E-11  6.27538E-11 1.73544E-11 3.26715E-11 6.21497E-11 9.31572E-12
22.289062 3.6177E-11  5.23406E-11 2.61125E-11 2.68586E-11 6.65424E-11 1.09636E-11
22.296875 3.17091E-11 2.63416E-11 4.88528E-11 3.80956E-11 7.24995E-11 1.14503E-11
22.304688 3.34092E-11 2.71317E-11 4.61578E-11 3.13844E-11 5.67988E-11 1.08902E-11
22.3125 4.61513E-11 5.3251E-11  3.57123E-11 2.55125E-11 5.57062E-11 1.26888E-11
22.320312 4.58863E-11 8.80017E-11 4.21878E-11 2.90081E-11 5.99945E-11 9.52746E-12
22.328125 4.84509E-11 8.83926E-11 5.25439E-11 3.25717E-11 6.50009E-11 4.73474E-12
22.335938 6.16092E-11 7.3541E-11  4.27214E-11 2.90993E-11 5.87427E-11 1.009E-11
22.34375  7.77849E-11 8.404E-11 4.6538E-11  2.37896E-11 4.48771E-11 8.11429E-12
22.351562 9.04996E-11 8.69702E-11 6.31173E-11 2.55295E-11 5.10698E-11 7.07997E-12
22.359375 7.83349E-11 7.41133E-11 5.74316E-11 3.68025E-11 6.35917E-11 1.2495E-11
22.367188 4.87538E-11 6.46534E-11 3.94927E-11 3.73506E-11 7.28168E-11 1.43391E-11
22.375  1.40313E-11 6.26137E-11 2.2635E-11  2.91046E-11 6.68775E-11 1.09969E-11
22.382812 4.46015E-11 8.98327E-11 1.14646E-11 2.47398E-11 6.5031E-11  8.3089E-12
22.390625 6.66453E-11 9.29962E-11 9.40527E-12 2.67452E-11 6.6106E-11  8.94563E-12
22.398438 4.51197E-11 7.59595E-11 3.10086E-11 2.67565E-11 7.05582E-11 9.1851E-12
22.40625  5.18896E-11 9.93727E-11 4.94337E-11 2.37614E-11 5.27314E-11 6.76127E-12
22.414062 6.24902E-11 7.11951E-11 4.02982E-11 2.68918E-11 6.22903E-11 1.01523E-11
22.421875 6.48872E-11 5.01047E-11 4.43594E-11 3.64283E-11 7.09612E-11 1.13846E-11
22.429688 7.58075E-11 5.35498E-11 4.95272E-11 3.48659E-11 6.39956E-11 5.34042E-12
22.4375 6.8095E-11  6.22195E-11 4.28895E-11 3.35234E-11 4.54054E-11 7.86794E-12
22.445312 3.16837E-11 7.5107E-11  4.58185E-11 3.18115E-11 5.95022E-11 1.01986E-11
22.453125 3.08249E-11 4.7163E-11  3.11751E-11 3.0301E-11  5.41996E-11 8.10198E-12
22.460938 6.38941E-11 5.69373E-11 2.52142E-11 2.76869E-11 3.73237E-11 6.32105E-12
22.46875  5.49055E-11 7.53598E-11 2.38881E-11 3.79771E-11 3.42723E-11 7.06461E-12
22.476562 3.61414E-11 7.20439E-11 4.13018E-11 3.97294E-11 4.94256E-11 8.85016E-12
22.484375 2.7986E-11  5.45854E-11 3.07901E-11 4.3258E-11  5.45055E-11 8.96241E-12
22.492188 3.6532E-11  3.80927E-11 4.23131E-11 1.89938E-11 3.86286E-11 6.72759E-12
22.5  5.36578E-11 5.8162E-11  5.85016E-11 2.09906E-11 4.59302E-11 1.00771E-11
22.507812 4.78449E-11 6.22466E-11 4.00076E-11 2.34257E-11 3.99936E-11 8.0327E-12
22.515625 6.42938E-11 4.87714E-11 3.2381E-11  3.21334E-11 4.40484E-11 5.70067E-12
22.523438 6.8903E-11  6.21032E-11 3.06078E-11 2.92957E-11 4.79111E-11 9.2743E-12
22.53125  6.38667E-11 6.63449E-11 4.5873E-11  2.09601E-11 2.4475E-11  6.33798E-12
22.539062 4.67599E-11 6.51811E-11 3.75328E-11 2.90242E-11 4.65521E-11 7.38383E-12
22.546875 4.93965E-11 5.31597E-11 2.80857E-11 3.17516E-11 5.43145E-11 6.30136E-12
22.554688 4.6176E-11  6.23557E-11 2.16087E-11 2.57647E-11 4.93048E-11 5.66105E-12
22.5625 5.39647E-11 6.76373E-11 4.23876E-11 2.92938E-11 5.36147E-11 9.91118E-12
22.570312 6.23062E-11 6.96048E-11 4.33532E-11 2.94442E-11 6.32228E-11 1.08095E-11
22.578125 4.57979E-11 7.60474E-11 6.00216E-11 2.38545E-11 5.91379E-11 8.25655E-12
22.585938 4.57708E-11 7.48806E-11 6.58523E-11 3.66145E-11 4.28281E-11 6.39302E-12
22.59375  5.02704E-11 5.84333E-11 3.89931E-11 2.9119E-11  4.52905E-11 8.54259E-12
22.601562 5.40181E-11 7.78597E-11 4.14227E-11 2.71124E-11 5.15565E-11 9.73691E-12
22.609375 5.5408E-11  8.02056E-11 4.86724E-11 3.09731E-11 4.87042E-11 8.9855E-12
22.617188 4.22258E-11 4.2716E-11  4.41646E-11 3.28841E-11 4.51209E-11 9.64894E-12
22.625  6.1432E-11  5.75408E-11 3.65319E-11 3.81162E-11 4.41779E-11 7.45569E-12
22.632812 5.11752E-11 5.27191E-11 3.29958E-11 4.25338E-11 4.76323E-11 7.43802E-12
22.640625 4.78145E-11 5.78926E-11 3.12846E-11 3.35467E-11 4.83813E-11 7.45397E-12
22.648438 5.54468E-11 6.83461E-11 3.45313E-11 1.80394E-11 4.19596E-11 6.73979E-12
22.65625  6.4384E-11  7.19103E-11 5.18155E-11 1.61842E-11 3.82585E-11 8.08884E-12
22.664062 5.87064E-11 9.581E-11 3.95733E-11 1.72006E-11 4.39173E-11 8.89582E-12
22.671875 4.24417E-11 9.79997E-11 3.54266E-11 1.5852E-11  4.44623E-11 9.24663E-12
22.679688 4.65166E-11 7.45428E-11 3.20025E-11 1.56817E-11 3.71104E-11 8.22877E-12
22.6875 3.28807E-11 5.72943E-11 2.74398E-11 1.53462E-11 3.14119E-11 7.287E-12
22.695312 5.16999E-11 7.95751E-11 4.22689E-11 1.51708E-11 2.91842E-11 6.79063E-12
22.703125 4.12993E-11 4.29198E-11 5.50763E-11 1.29736E-11 2.76927E-11 7.2349E-12
22.710938 4.26783E-11 4.82293E-11 5.13678E-11 1.34002E-11 1.78325E-11 7.28994E-12
22.71875  4.14428E-11 5.92938E-11 4.13261E-11 1.69932E-11 2.72103E-11 4.37187E-12
22.726562 4.86854E-11 4.51361E-11 3.94798E-11 1.66148E-11 3.726E-11 5.63423E-12
22.734375 4.45794E-11 5.80114E-11 3.70645E-11 2.13009E-11 3.12312E-11 6.00461E-12
22.742188 3.52655E-11 9.49226E-11 3.44669E-11 2.96312E-11 4.04054E-11 8.0998E-12
22.75 4.16408E-11 6.40139E-11 5.51517E-11 2.49425E-11 2.40515E-11 8.64167E-12
22.757812 4.54369E-11 4.54525E-11 4.86663E-11 1.88164E-11 3.3931E-11  7.09276E-12
22.765625 3.75386E-11 5.53716E-11 9.57842E-12 1.83035E-11 4.54729E-11 7.79423E-12
22.773438 5.28582E-11 4.74381E-11 2.82471E-11 2.69054E-11 4.85293E-11 9.88371E-12
22.78125  6.82859E-11 4.12611E-11 4.90443E-11 2.51257E-11 2.87018E-11 6.41708E-12
22.789062 3.74691E-11 3.7664E-11  4.11189E-11 2.0706E-11  3.14224E-11 5.3621E-12
22.796875 5.08738E-11 2.87789E-11 4.71296E-11 2.64221E-11 3.45938E-11 6.14831E-12
22.804688 6.29865E-11 3.90854E-11 5.07976E-11 3.43863E-11 4.09342E-11 6.92162E-12
22.8125 5.1285E-11  2.40503E-11 5.01366E-11 2.44816E-11 4.30337E-11 1.0885E-11
22.820312 1.82896E-11 4.16086E-11 4.29677E-11 1.68932E-11 3.63157E-11 9.55355E-12
22.828125 2.80358E-11 3.78822E-11 4.26537E-11 2.16188E-11 3.25169E-11 8.04501E-12
22.835938 2.87756E-11 3.01899E-11 4.68613E-11 2.84547E-11 3.21885E-11 6.49736E-12
22.84375  4.51389E-11 2.72361E-11 5.4539E-11  3.0749E-11  3.24493E-11 6.9857E-12
22.851562 4.97026E-11 4.33993E-11 4.15546E-11 3.0139E-11  2.83655E-11 5.82416E-12
22.859375 3.23991E-11 5.47913E-11 4.32056E-11 2.52924E-11 2.32712E-11 4.99903E-12
22.867188 3.91349E-11 4.82683E-11 5.70491E-11 2.08842E-11 3.79821E-11 7.10996E-12
22.875  3.48734E-11 5.9868E-11  7.90205E-11 1.63579E-11 4.58892E-11 6.99363E-12
22.882812 2.83373E-11 5.01765E-11 6.11273E-11 1.53793E-11 3.3014E-11  5.88993E-12
22.890625 3.64935E-11 3.97816E-11 4.07512E-11 1.36012E-11 3.35654E-11 5.97495E-12
22.898438 4.59548E-11 3.46292E-11 4.57232E-11 2.15309E-11 2.19237E-11 5.33935E-12
22.90625  4.08693E-11 4.62838E-11 4.77196E-11 2.88511E-11 1.94841E-11 7.47584E-12
22.914062 3.57507E-11 4.83055E-11 4.10592E-11 2.41829E-11 2.21771E-11 8.8373E-12
22.921875 5.96407E-11 3.09519E-11 2.29611E-11 2.39841E-11 3.06642E-11 8.14832E-12
22.929688 5.56406E-11 3.4812E-11  2.87804E-11 2.39115E-11 2.54693E-11 6.69085E-12
22.9375 4.38141E-11 4.46325E-11 4.54915E-11 1.13679E-11 1.97863E-11 5.32012E-12
22.945312 4.03377E-11 5.88589E-11 4.1569E-11  1.85054E-11 3.25786E-11 5.48298E-12
22.953125 2.7622E-11  4.8493E-11  2.70601E-11 1.4174E-11  3.57757E-11 4.09302E-12
22.960938 2.57911E-11 2.29675E-11 2.43861E-11 1.97087E-11 2.16977E-11 4.3881E-12
22.96875  3.45515E-11 2.88078E-11 2.38167E-11 2.08678E-11 2.3513E-11  7.17885E-12
22.976562 4.30507E-11 3.97623E-11 3.75111E-11 1.5658E-11  1.96843E-11 5.33769E-12
22.984375 2.77067E-11 5.05034E-11 3.66465E-11 2.49777E-11 2.72811E-11 5.33017E-12
22.992188 2.7874E-11  3.95693E-11 2.13605E-11 1.88693E-11 2.27876E-11 5.98757E-12
23  3.27793E-11 3.73294E-11 2.76896E-11 2.51472E-11 2.04798E-11 9.6582E-12
23.007812 4.9144E-11  1.68057E-11 3.17756E-11 2.28453E-11 1.62556E-11 6.83261E-12
23.015625 6.20882E-11 3.33578E-11 2.98934E-11 1.84893E-11 2.26956E-11 4.93088E-12
23.023438 7.00097E-11 4.12347E-11 2.49028E-11 1.84449E-11 2.6785E-11  3.79173E-12
23.03125  5.67415E-11 4.14175E-11 2.59867E-11 2.11616E-11 2.66246E-11 5.16161E-12
23.039062 4.60572E-11 3.69394E-11 4.87617E-11 2.24374E-11 2.26226E-11 4.87687E-12
23.046875 3.82958E-11 5.05725E-11 3.56706E-11 2.33685E-11 2.45825E-11 8.6756E-12
23.054688 4.88468E-11 6.29023E-11 4.08752E-11 2.05847E-11 2.91895E-11 1.02403E-11
23.0625 2.53817E-11 4.78521E-11 3.9956E-11  1.36991E-11 3.97136E-11 6.86874E-12
23.070312 4.40842E-11 5.8529E-11  3.22079E-11 2.34943E-11 2.97472E-11 5.46143E-12
23.078125 4.71643E-11 4.43192E-11 3.59838E-11 1.50788E-11 2.38758E-11 5.71149E-12
23.085938 6.30441E-11 2.32211E-11 5.85316E-11 1.77761E-11 3.48659E-11 5.34178E-12
23.09375  5.27735E-11 4.78186E-11 6.44584E-11 1.69516E-11 2.71411E-11 7.45603E-12
23.101562 4.1269E-11  5.83117E-11 4.89516E-11 1.64857E-11 2.63829E-11 6.6226E-12
23.109375 4.57096E-11 6.01932E-11 2.16252E-11 2.04504E-11 2.51659E-11 7.24217E-12
23.117188 6.67226E-11 5.59321E-11 2.64733E-11 1.81882E-11 2.43342E-11 6.63693E-12
23.125  3.62257E-11 4.60127E-11 2.34151E-11 2.06291E-11 2.70478E-11 6.32554E-12
23.132812 4.84954E-11 3.09137E-11 2.57318E-11 2.05901E-11 2.60923E-11 6.85603E-12
23.140625 4.1233E-11  3.28214E-11 3.62837E-11 2.2233E-11  1.89035E-11 5.51766E-12
23.148438 3.11046E-11 3.92796E-11 4.54596E-11 1.50616E-11 2.48602E-11 5.78116E-12
23.15625  4.09124E-11 4.54938E-11 4.16035E-11 1.73014E-11 2.41648E-11 5.77945E-12
23.164062 3.98888E-11 5.04962E-11 4.3433E-11  1.35959E-11 2.84867E-11 3.24021E-12
23.171875 3.2803E-11  5.66036E-11 3.68883E-11 1.56337E-11 2.65176E-11 4.54152E-12
23.179688 3.36716E-11 3.84577E-11 3.75934E-11 1.83304E-11 2.82786E-11 6.17879E-12
23.1875 3.31487E-11 4.34353E-11 3.61481E-11 1.61056E-11 2.46245E-11 5.70698E-12
23.195312 4.0697E-11  4.43464E-11 4.44417E-11 2.11343E-11 2.26188E-11 3.54751E-12
23.203125 2.94305E-11 5.21853E-11 4.86601E-11 2.96266E-11 2.60028E-11 4.08704E-12
23.210938 3.51885E-11 4.47076E-11 2.90216E-11 1.7367E-11  2.36761E-11 4.74202E-12
23.21875  2.75489E-11 1.2343E-11  3.84504E-11 2.00332E-11 2.62177E-11 4.63287E-12
23.226562 3.5847E-11  2.6149E-11  4.38158E-11 2.0712E-11  2.85969E-11 5.34269E-12
23.234375 4.70246E-11 3.46448E-11 2.34796E-11 1.46623E-11 1.82376E-11 6.14305E-12
23.242188 4.35204E-11 4.35115E-11 3.04986E-11 1.43105E-11 1.67048E-11 4.48469E-12
23.25 2.6062E-11  4.28479E-11 3.35221E-11 2.00578E-11 1.33633E-11 5.75558E-12
23.257812 2.88321E-11 4.01355E-11 3.92123E-11 2.10957E-11 2.00751E-11 6.53197E-12
23.265625 2.60425E-11 2.69324E-11 5.37752E-11 1.67453E-11 2.68294E-11 5.45226E-12
23.273438 3.05902E-11 3.5161E-11  4.64518E-11 1.56188E-11 3.03881E-11 4.64148E-12
23.28125  3.64444E-11 6.15001E-11 2.95471E-11 1.87932E-11 2.57632E-11 5.14356E-12
23.289062 3.94339E-11 6.04487E-11 4.23443E-11 1.84762E-11 1.67521E-11 3.55498E-12
23.296875 3.57885E-11 4.56672E-11 6.80648E-11 1.29715E-11 2.70739E-11 3.35319E-12
23.304688 2.39036E-11 4.23057E-11 5.30054E-11 1.67529E-11 3.10686E-11 3.58272E-12
23.3125 3.51083E-11 3.88756E-11 4.12146E-11 1.60199E-11 2.5988E-11  4.94081E-12
23.320312 4.52979E-11 3.93798E-11 3.79078E-11 1.47782E-11 2.31845E-11 4.20766E-12
23.328125 7.09092E-11 5.49351E-11 2.65714E-11 9.32831E-12 2.03848E-11 2.39114E-12
23.335938 7.03766E-11 4.69527E-11 3.36966E-11 9.3982E-12  2.22853E-11 5.02583E-12
23.34375  4.09988E-11 4.80907E-11 3.33016E-11 1.51903E-11 1.93864E-11 6.09234E-12
23.351562 4.22425E-11 2.73613E-11 3.36791E-11 1.58527E-11 3.00653E-11 6.17609E-12
23.359375 3.15844E-11 2.69528E-11 4.99102E-11 1.59923E-11 2.00936E-11 6.76879E-12
23.367188 5.75424E-11 2.41107E-11 4.66141E-11 1.36092E-11 1.97292E-11 5.32937E-12
23.375  6.72287E-11 2.2494E-11  3.05069E-11 2.07711E-11 2.46045E-11 4.31922E-12
23.382812 5.41685E-11 3.27049E-11 4.07052E-11 2.13839E-11 2.91959E-11 3.97603E-12
23.390625 5.0809E-11  6.06852E-11 3.84556E-11 1.44064E-11 1.86314E-11 4.78896E-12
23.398438 7.18687E-11 4.91021E-11 4.06653E-11 1.78409E-11 1.54356E-11 5.43301E-12
23.40625  6.22799E-11 4.41898E-11 2.16205E-11 2.21652E-11 1.83437E-11 5.70392E-12
23.414062 3.06627E-11 3.43472E-11 2.80105E-11 2.07829E-11 2.57482E-11 5.85803E-12
23.421875 3.68376E-11 1.64669E-11 3.09351E-11 1.89028E-11 2.64285E-11 4.85639E-12
23.429688 4.18393E-11 2.60724E-11 2.68507E-11 1.58147E-11 2.87015E-11 3.79622E-12
23.4375 3.44624E-11 2.80239E-11 2.39769E-11 1.90719E-11 2.95144E-11 6.37216E-12
23.445312 3.56775E-11 5.30131E-11 3.04466E-11 2.21978E-11 1.99404E-11 7.88847E-12
23.453125 3.38974E-11 3.96263E-11 3.63189E-11 1.48438E-11 2.07286E-11 7.27895E-12
23.460938 3.30405E-11 3.8E-11 2.30601E-11 2.12665E-11 2.65363E-11 7.07488E-12
23.46875  4.47234E-11 4.56907E-11 3.01217E-11 1.8991E-11  2.20511E-11 7.19553E-12
23.476562 4.41873E-11 2.47847E-11 3.08526E-11 1.27731E-11 2.28912E-11 5.3617E-12
23.484375 6.96007E-11 3.64009E-11 4.50063E-11 1.3946E-11  2.04443E-11 3.91558E-12
23.492188 4.22327E-11 5.06288E-11 5.64403E-11 1.5371E-11  2.35741E-11 5.3221E-12
23.5  4.08784E-11 5.8627E-11  4.11314E-11 1.83915E-11 1.77374E-11 7.18643E-12
23.507812 3.6416E-11  3.94195E-11 4.35373E-11 2.24793E-11 1.70347E-11 4.82267E-12
23.515625 3.89555E-11 2.74726E-11 3.95027E-11 1.94923E-11 1.51098E-11 4.43968E-12
23.523438 2.58501E-11 2.51615E-11 4.19046E-11 1.08939E-11 1.83495E-11 5.16724E-12
23.53125  3.80461E-11 2.94233E-11 3.10099E-11 1.67155E-11 1.78166E-11 6.37191E-12
23.539062 4.66008E-11 3.40708E-11 4.57791E-11 1.65036E-11 1.5593E-11  7.78044E-12
23.546875 5.09255E-11 2.30515E-11 5.28544E-11 1.92975E-11 1.59599E-11 6.8779E-12
23.554688 3.76123E-11 4.18373E-11 4.88474E-11 1.97876E-11 1.08512E-11 6.02623E-12
23.5625 2.75217E-11 4.32728E-11 2.78307E-11 1.68331E-11 1.97291E-11 6.04289E-12
23.570312 3.2968E-11  3.50959E-11 2.7056E-11  1.30186E-11 1.93852E-11 5.06734E-12
23.578125 4.09177E-11 3.65506E-11 3.65229E-11 9.72827E-12 1.88778E-11 6.02334E-12
23.585938 3.72409E-11 4.97042E-11 4.06994E-11 1.84934E-11 1.74455E-11 7.21909E-12
23.59375  1.28272E-11 6.2711E-11  5.14528E-11 1.80402E-11 1.62798E-11 8.12237E-12
23.601562 1.98847E-11 5.09218E-11 4.18754E-11 1.61959E-11 2.03566E-11 7.59593E-12
23.609375 1.85072E-11 4.00425E-11 2.03941E-11 1.84392E-11 2.41462E-11 4.84658E-12
23.617188 3.00171E-11 3.87399E-11 4.19458E-11 2.01278E-11 2.26261E-11 5.29437E-12
23.625  3.88619E-11 5.74658E-11 4.08857E-11 1.96304E-11 2.17527E-11 5.85875E-12
23.632812 4.25253E-11 4.47523E-11 3.97387E-11 1.58784E-11 1.92821E-11 6.28665E-12
23.640625 6.35074E-11 3.44181E-11 5.31863E-11 1.88052E-11 1.97797E-11 5.11916E-12
23.648438 5.47952E-11 4.59265E-11 6.46971E-11 2.35944E-11 1.87994E-11 6.32075E-12
23.65625  5.38543E-11 3.42842E-11 5.68854E-11 1.97301E-11 2.56437E-11 5.04219E-12
23.664062 5.04076E-11 2.30024E-11 2.8347E-11  1.94833E-11 2.01653E-11 3.02671E-12
23.671875 3.32107E-11 3.93478E-11 3.11742E-11 2.25959E-11 1.43423E-11 4.14888E-12
23.679688 2.57117E-11 2.9915E-11  3.36993E-11 2.66332E-11 1.74005E-11 5.81033E-12
23.6875 4.26646E-11 1.9763E-11  4.56234E-11 2.57179E-11 2.20443E-11 5.74601E-12
23.695312 3.02201E-11 2.97949E-11 4.43215E-11 2.01633E-11 1.68574E-11 4.30918E-12
23.703125 5.45748E-11 3.23634E-11 2.47217E-11 1.92294E-11 2.77167E-11 3.94081E-12
23.710938 5.42358E-11 3.09752E-11 2.54648E-11 2.01954E-11 3.31728E-11 4.99411E-12
23.71875  2.39341E-11 4.1117E-11  4.30816E-11 2.24848E-11 2.82666E-11 4.60884E-12
23.726562 1.99275E-11 3.70174E-11 3.75401E-11 1.70518E-11 1.96875E-11 5.04374E-12
23.734375 4.03423E-11 3.90544E-11 3.76219E-11 2.22994E-11 2.29437E-11 5.98206E-12
23.742188 4.76262E-11 3.45581E-11 3.48949E-11 2.76281E-11 2.06902E-11 3.9388E-12
23.75 3.18662E-11 3.50754E-11 2.68935E-11 1.74123E-11 1.66595E-11 3.38785E-12
