# frequency[Hz], mag, phase[deg]
8.49515e+01 3.61573e-04 -5.59902e-01 
8.49615e+01 3.61574e-04 -5.59835e-01 
8.49715e+01 3.61575e-04 -5.59768e-01 
8.49815e+01 3.61575e-04 -5.59701e-01 
8.49915e+01 3.61576e-04 -5.59634e-01 
8.50015e+01 3.61576e-04 -5.59568e-01 
8.50115e+01 3.61577e-04 -5.59501e-01 
8.50215e+01 3.61577e-04 -5.59434e-01 
8.50315e+01 3.61578e-04 -5.59367e-01 
8.50415e+01 3.61579e-04 -5.59301e-01 
8.50515e+01 3.61579e-04 -5.59234e-01 
8.50615e+01 3.61580e-04 -5.59167e-01 
8.50715e+01 3.61580e-04 -5.59101e-01 
8.50815e+01 3.61581e-04 -5.59034e-01 
8.50915e+01 3.61581e-04 -5.58967e-01 
8.51015e+01 3.61582e-04 -5.58901e-01 
8.51115e+01 3.61583e-04 -5.58834e-01 
8.51215e+01 3.61583e-04 -5.58767e-01 
8.51315e+01 3.61584e-04 -5.58701e-01 
8.51415e+01 3.61584e-04 -5.58634e-01 
8.51515e+01 3.61585e-04 -5.58568e-01 
8.51615e+01 3.61585e-04 -5.58501e-01 
8.51715e+01 3.61586e-04 -5.58435e-01 
8.51815e+01 3.61587e-04 -5.58368e-01 
8.51915e+01 3.61587e-04 -5.58302e-01 
8.52015e+01 3.61588e-04 -5.58235e-01 
8.52115e+01 3.61588e-04 -5.58169e-01 
8.52215e+01 3.61589e-04 -5.58102e-01 
8.52315e+01 3.61589e-04 -5.58036e-01 
8.52415e+01 3.61590e-04 -5.57970e-01 
8.52515e+01 3.61591e-04 -5.57903e-01 
8.52615e+01 3.61591e-04 -5.57837e-01 
8.52715e+01 3.61592e-04 -5.57771e-01 
8.52815e+01 3.61592e-04 -5.57704e-01 
8.52915e+01 3.61593e-04 -5.57638e-01 
8.53015e+01 3.61593e-04 -5.57572e-01 
8.53115e+01 3.61594e-04 -5.57505e-01 
8.53215e+01 3.61594e-04 -5.57439e-01 
8.53315e+01 3.61595e-04 -5.57373e-01 
8.53415e+01 3.61596e-04 -5.57307e-01 
8.53515e+01 3.61596e-04 -5.57240e-01 
8.53615e+01 3.61597e-04 -5.57174e-01 
8.53715e+01 3.61597e-04 -5.57108e-01 
8.53815e+01 3.61598e-04 -5.57042e-01 
8.53915e+01 3.61598e-04 -5.56976e-01 
8.54015e+01 3.61599e-04 -5.56909e-01 
8.54115e+01 3.61600e-04 -5.56843e-01 
8.54215e+01 3.61600e-04 -5.56777e-01 
8.54315e+01 3.61601e-04 -5.56711e-01 
8.54415e+01 3.61601e-04 -5.56645e-01 
8.54515e+01 3.61602e-04 -5.56579e-01 
8.54615e+01 3.61602e-04 -5.56513e-01 
8.54715e+01 3.61603e-04 -5.56447e-01 
8.54815e+01 3.61604e-04 -5.56381e-01 
8.54915e+01 3.61604e-04 -5.56315e-01 
8.55015e+01 3.61605e-04 -5.56249e-01 
8.55114e+01 3.61605e-04 -5.56183e-01 
8.55214e+01 3.61606e-04 -5.56117e-01 
8.55314e+01 3.61606e-04 -5.56051e-01 
8.55414e+01 3.61607e-04 -5.55985e-01 
8.55514e+01 3.61607e-04 -5.55919e-01 
8.55614e+01 3.61608e-04 -5.55853e-01 
8.55714e+01 3.61609e-04 -5.55787e-01 
8.55814e+01 3.61609e-04 -5.55722e-01 
8.55914e+01 3.61610e-04 -5.55656e-01 
8.56014e+01 3.61610e-04 -5.55590e-01 
8.56114e+01 3.61611e-04 -5.55524e-01 
8.56214e+01 3.61611e-04 -5.55458e-01 
8.56314e+01 3.61612e-04 -5.55393e-01 
8.56414e+01 3.61613e-04 -5.55327e-01 
8.56514e+01 3.61613e-04 -5.55261e-01 
8.56614e+01 3.61614e-04 -5.55195e-01 
8.56714e+01 3.61614e-04 -5.55130e-01 
8.56814e+01 3.61615e-04 -5.55064e-01 
8.56914e+01 3.61615e-04 -5.54998e-01 
8.57014e+01 3.61616e-04 -5.54933e-01 
8.57114e+01 3.61616e-04 -5.54867e-01 
8.57214e+01 3.61617e-04 -5.54801e-01 
8.57314e+01 3.61618e-04 -5.54736e-01 
8.57414e+01 3.61618e-04 -5.54670e-01 
8.57514e+01 3.61619e-04 -5.54604e-01 
8.57614e+01 3.61619e-04 -5.54539e-01 
8.57714e+01 3.61620e-04 -5.54473e-01 
8.57814e+01 3.61620e-04 -5.54408e-01 
8.57914e+01 3.61621e-04 -5.54342e-01 
8.58014e+01 3.61621e-04 -5.54277e-01 
8.58114e+01 3.61622e-04 -5.54211e-01 
8.58214e+01 3.61623e-04 -5.54146e-01 
8.58314e+01 3.61623e-04 -5.54080e-01 
8.58414e+01 3.61624e-04 -5.54015e-01 
8.58514e+01 3.61624e-04 -5.53949e-01 
8.58614e+01 3.61625e-04 -5.53884e-01 
8.58714e+01 3.61625e-04 -5.53819e-01 
8.58814e+01 3.61626e-04 -5.53753e-01 
8.58914e+01 3.61626e-04 -5.53688e-01 
8.59014e+01 3.61627e-04 -5.53622e-01 
8.59114e+01 3.61628e-04 -5.53557e-01 
8.59214e+01 3.61628e-04 -5.53492e-01 
8.59314e+01 3.61629e-04 -5.53426e-01 
8.59414e+01 3.61629e-04 -5.53361e-01 
8.59514e+01 3.61630e-04 -5.53296e-01 
8.59614e+01 3.61630e-04 -5.53231e-01 
8.59714e+01 3.61631e-04 -5.53165e-01 
8.59814e+01 3.61631e-04 -5.53100e-01 
8.59914e+01 3.61632e-04 -5.53035e-01 
8.60014e+01 3.61633e-04 -5.52970e-01 
8.60114e+01 3.61633e-04 -5.52905e-01 
8.60214e+01 3.61634e-04 -5.52839e-01 
8.60314e+01 3.61634e-04 -5.52774e-01 
8.60414e+01 3.61635e-04 -5.52709e-01 
8.60514e+01 3.61635e-04 -5.52644e-01 
8.60614e+01 3.61636e-04 -5.52579e-01 
8.60714e+01 3.61636e-04 -5.52514e-01 
8.60814e+01 3.61637e-04 -5.52449e-01 
8.60914e+01 3.61638e-04 -5.52384e-01 
8.61014e+01 3.61638e-04 -5.52319e-01 
8.61114e+01 3.61639e-04 -5.52253e-01 
8.61214e+01 3.61639e-04 -5.52188e-01 
8.61314e+01 3.61640e-04 -5.52123e-01 
8.61414e+01 3.61640e-04 -5.52058e-01 
8.61514e+01 3.61641e-04 -5.51994e-01 
8.61614e+01 3.61641e-04 -5.51929e-01 
8.61714e+01 3.61642e-04 -5.51864e-01 
8.61814e+01 3.61643e-04 -5.51799e-01 
8.61914e+01 3.61643e-04 -5.51734e-01 
8.62014e+01 3.61644e-04 -5.51669e-01 
8.62114e+01 3.61644e-04 -5.51604e-01 
8.62214e+01 3.61645e-04 -5.51539e-01 
8.62314e+01 3.61645e-04 -5.51474e-01 
8.62414e+01 3.61646e-04 -5.51409e-01 
8.62514e+01 3.61646e-04 -5.51345e-01 
8.62614e+01 3.61647e-04 -5.51280e-01 
8.62714e+01 3.61647e-04 -5.51215e-01 
8.62814e+01 3.61648e-04 -5.51150e-01 
8.62914e+01 3.61649e-04 -5.51086e-01 
8.63014e+01 3.61649e-04 -5.51021e-01 
8.63114e+01 3.61650e-04 -5.50956e-01 
8.63214e+01 3.61650e-04 -5.50891e-01 
8.63314e+01 3.61651e-04 -5.50827e-01 
8.63414e+01 3.61651e-04 -5.50762e-01 
8.63514e+01 3.61652e-04 -5.50697e-01 
8.63614e+01 3.61652e-04 -5.50633e-01 
8.63714e+01 3.61653e-04 -5.50568e-01 
8.63814e+01 3.61653e-04 -5.50503e-01 
8.63914e+01 3.61654e-04 -5.50439e-01 
8.64014e+01 3.61655e-04 -5.50374e-01 
8.64114e+01 3.61655e-04 -5.50310e-01 
8.64214e+01 3.61656e-04 -5.50245e-01 
8.64314e+01 3.61656e-04 -5.50181e-01 
8.64414e+01 3.61657e-04 -5.50116e-01 
8.64514e+01 3.61657e-04 -5.50052e-01 
8.64614e+01 3.61658e-04 -5.49987e-01 
8.64714e+01 3.61658e-04 -5.49923e-01 
8.64814e+01 3.61659e-04 -5.49858e-01 
8.64914e+01 3.61659e-04 -5.49794e-01 
8.65014e+01 3.61660e-04 -5.49729e-01 
8.65113e+01 3.61661e-04 -5.49665e-01 
8.65213e+01 3.61661e-04 -5.49600e-01 
8.65313e+01 3.61662e-04 -5.49536e-01 
8.65413e+01 3.61662e-04 -5.49472e-01 
8.65513e+01 3.61663e-04 -5.49407e-01 
8.65613e+01 3.61663e-04 -5.49343e-01 
8.65713e+01 3.61664e-04 -5.49279e-01 
8.65813e+01 3.61664e-04 -5.49214e-01 
8.65913e+01 3.61665e-04 -5.49150e-01 
8.66013e+01 3.61665e-04 -5.49086e-01 
8.66113e+01 3.61666e-04 -5.49021e-01 
8.66213e+01 3.61667e-04 -5.48957e-01 
8.66313e+01 3.61667e-04 -5.48893e-01 
8.66413e+01 3.61668e-04 -5.48829e-01 
8.66513e+01 3.61668e-04 -5.48764e-01 
8.66613e+01 3.61669e-04 -5.48700e-01 
8.66713e+01 3.61669e-04 -5.48636e-01 
8.66813e+01 3.61670e-04 -5.48572e-01 
8.66913e+01 3.61670e-04 -5.48508e-01 
8.67013e+01 3.61671e-04 -5.48444e-01 
8.67113e+01 3.61671e-04 -5.48380e-01 
8.67213e+01 3.61672e-04 -5.48315e-01 
8.67313e+01 3.61672e-04 -5.48251e-01 
8.67413e+01 3.61673e-04 -5.48187e-01 
8.67513e+01 3.61674e-04 -5.48123e-01 
8.67613e+01 3.61674e-04 -5.48059e-01 
8.67713e+01 3.61675e-04 -5.47995e-01 
8.67813e+01 3.61675e-04 -5.47931e-01 
8.67913e+01 3.61676e-04 -5.47867e-01 
8.68013e+01 3.61676e-04 -5.47803e-01 
8.68113e+01 3.61677e-04 -5.47739e-01 
8.68213e+01 3.61677e-04 -5.47675e-01 
8.68313e+01 3.61678e-04 -5.47611e-01 
8.68413e+01 3.61678e-04 -5.47547e-01 
8.68513e+01 3.61679e-04 -5.47483e-01 
8.68613e+01 3.61679e-04 -5.47420e-01 
8.68713e+01 3.61680e-04 -5.47356e-01 
8.68813e+01 3.61681e-04 -5.47292e-01 
8.68913e+01 3.61681e-04 -5.47228e-01 
8.69013e+01 3.61682e-04 -5.47164e-01 
8.69113e+01 3.61682e-04 -5.47100e-01 
8.69213e+01 3.61683e-04 -5.47037e-01 
8.69313e+01 3.61683e-04 -5.46973e-01 
8.69413e+01 3.61684e-04 -5.46909e-01 
8.69513e+01 3.61684e-04 -5.46845e-01 
8.69613e+01 3.61685e-04 -5.46781e-01 
8.69713e+01 3.61685e-04 -5.46718e-01 
8.69813e+01 3.61686e-04 -5.46654e-01 
8.69913e+01 3.61686e-04 -5.46590e-01 
8.70013e+01 3.61687e-04 -5.46527e-01 
8.70113e+01 3.61688e-04 -5.46463e-01 
8.70213e+01 3.61688e-04 -5.46399e-01 
8.70313e+01 3.61689e-04 -5.46336e-01 
8.70413e+01 3.61689e-04 -5.46272e-01 
8.70513e+01 3.61690e-04 -5.46208e-01 
8.70613e+01 3.61690e-04 -5.46145e-01 
8.70713e+01 3.61691e-04 -5.46081e-01 
8.70813e+01 3.61691e-04 -5.46018e-01 
8.70913e+01 3.61692e-04 -5.45954e-01 
8.71013e+01 3.61692e-04 -5.45891e-01 
8.71113e+01 3.61693e-04 -5.45827e-01 
8.71213e+01 3.61693e-04 -5.45764e-01 
8.71313e+01 3.61694e-04 -5.45700e-01 
8.71413e+01 3.61694e-04 -5.45637e-01 
8.71513e+01 3.61695e-04 -5.45573e-01 
8.71613e+01 3.61695e-04 -5.45510e-01 
8.71713e+01 3.61696e-04 -5.45446e-01 
8.71813e+01 3.61697e-04 -5.45383e-01 
8.71913e+01 3.61697e-04 -5.45320e-01 
8.72013e+01 3.61698e-04 -5.45256e-01 
8.72113e+01 3.61698e-04 -5.45193e-01 
8.72213e+01 3.61699e-04 -5.45129e-01 
8.72313e+01 3.61699e-04 -5.45066e-01 
8.72413e+01 3.61700e-04 -5.45003e-01 
8.72513e+01 3.61700e-04 -5.44939e-01 
8.72613e+01 3.61701e-04 -5.44876e-01 
8.72713e+01 3.61701e-04 -5.44813e-01 
8.72813e+01 3.61702e-04 -5.44750e-01 
8.72913e+01 3.61702e-04 -5.44686e-01 
8.73013e+01 3.61703e-04 -5.44623e-01 
8.73113e+01 3.61703e-04 -5.44560e-01 
8.73213e+01 3.61704e-04 -5.44497e-01 
8.73313e+01 3.61705e-04 -5.44434e-01 
8.73413e+01 3.61705e-04 -5.44370e-01 
8.73513e+01 3.61706e-04 -5.44307e-01 
8.73613e+01 3.61706e-04 -5.44244e-01 
8.73713e+01 3.61707e-04 -5.44181e-01 
8.73813e+01 3.61707e-04 -5.44118e-01 
8.73913e+01 3.61708e-04 -5.44055e-01 
8.74013e+01 3.61708e-04 -5.43992e-01 
8.74113e+01 3.61709e-04 -5.43929e-01 
8.74213e+01 3.61709e-04 -5.43865e-01 
8.74313e+01 3.61710e-04 -5.43802e-01 
8.74413e+01 3.61710e-04 -5.43739e-01 
8.74513e+01 3.61711e-04 -5.43676e-01 
8.74613e+01 3.61711e-04 -5.43613e-01 
8.74713e+01 3.61712e-04 -5.43550e-01 
8.74813e+01 3.61712e-04 -5.43487e-01 
8.74913e+01 3.61713e-04 -5.43424e-01 
8.75012e+01 3.61713e-04 -5.43362e-01 
8.75112e+01 3.61714e-04 -5.43299e-01 
8.75212e+01 3.61715e-04 -5.43236e-01 
8.75312e+01 3.61715e-04 -5.43173e-01 
8.75412e+01 3.61716e-04 -5.43110e-01 
8.75512e+01 3.61716e-04 -5.43047e-01 
8.75612e+01 3.61717e-04 -5.42984e-01 
8.75712e+01 3.61717e-04 -5.42921e-01 
8.75812e+01 3.61718e-04 -5.42859e-01 
8.75912e+01 3.61718e-04 -5.42796e-01 
8.76012e+01 3.61719e-04 -5.42733e-01 
8.76112e+01 3.61719e-04 -5.42670e-01 
8.76212e+01 3.61720e-04 -5.42607e-01 
8.76312e+01 3.61720e-04 -5.42545e-01 
8.76412e+01 3.61721e-04 -5.42482e-01 
8.76512e+01 3.61721e-04 -5.42419e-01 
8.76612e+01 3.61722e-04 -5.42356e-01 
8.76712e+01 3.61722e-04 -5.42294e-01 
8.76812e+01 3.61723e-04 -5.42231e-01 
8.76912e+01 3.61723e-04 -5.42168e-01 
8.77012e+01 3.61724e-04 -5.42106e-01 
8.77112e+01 3.61724e-04 -5.42043e-01 
8.77212e+01 3.61725e-04 -5.41980e-01 
8.77312e+01 3.61726e-04 -5.41918e-01 
8.77412e+01 3.61726e-04 -5.41855e-01 
8.77512e+01 3.61727e-04 -5.41793e-01 
8.77612e+01 3.61727e-04 -5.41730e-01 
8.77712e+01 3.61728e-04 -5.41668e-01 
8.77812e+01 3.61728e-04 -5.41605e-01 
8.77912e+01 3.61729e-04 -5.41543e-01 
8.78012e+01 3.61729e-04 -5.41480e-01 
8.78112e+01 3.61730e-04 -5.41418e-01 
8.78212e+01 3.61730e-04 -5.41355e-01 
8.78312e+01 3.61731e-04 -5.41293e-01 
8.78412e+01 3.61731e-04 -5.41230e-01 
8.78512e+01 3.61732e-04 -5.41168e-01 
8.78612e+01 3.61732e-04 -5.41105e-01 
8.78712e+01 3.61733e-04 -5.41043e-01 
8.78812e+01 3.61733e-04 -5.40981e-01 
8.78912e+01 3.61734e-04 -5.40918e-01 
8.79012e+01 3.61734e-04 -5.40856e-01 
8.79112e+01 3.61735e-04 -5.40793e-01 
8.79212e+01 3.61735e-04 -5.40731e-01 
8.79312e+01 3.61736e-04 -5.40669e-01 
8.79412e+01 3.61736e-04 -5.40607e-01 
8.79512e+01 3.61737e-04 -5.40544e-01 
8.79612e+01 3.61737e-04 -5.40482e-01 
8.79712e+01 3.61738e-04 -5.40420e-01 
8.79812e+01 3.61738e-04 -5.40357e-01 
8.79912e+01 3.61739e-04 -5.40295e-01 
8.80012e+01 3.61740e-04 -5.40233e-01 
8.80112e+01 3.61740e-04 -5.40171e-01 
8.80212e+01 3.61741e-04 -5.40109e-01 
8.80312e+01 3.61741e-04 -5.40046e-01 
8.80412e+01 3.61742e-04 -5.39984e-01 
8.80512e+01 3.61742e-04 -5.39922e-01 
8.80612e+01 3.61743e-04 -5.39860e-01 
8.80712e+01 3.61743e-04 -5.39798e-01 
8.80812e+01 3.61744e-04 -5.39736e-01 
8.80912e+01 3.61744e-04 -5.39674e-01 
8.81012e+01 3.61745e-04 -5.39612e-01 
8.81112e+01 3.61745e-04 -5.39550e-01 
8.81212e+01 3.61746e-04 -5.39488e-01 
8.81312e+01 3.61746e-04 -5.39426e-01 
8.81412e+01 3.61747e-04 -5.39364e-01 
8.81512e+01 3.61747e-04 -5.39302e-01 
8.81612e+01 3.61748e-04 -5.39240e-01 
8.81712e+01 3.61748e-04 -5.39178e-01 
8.81812e+01 3.61749e-04 -5.39116e-01 
8.81912e+01 3.61749e-04 -5.39054e-01 
8.82012e+01 3.61750e-04 -5.38992e-01 
8.82112e+01 3.61750e-04 -5.38930e-01 
8.82212e+01 3.61751e-04 -5.38868e-01 
8.82312e+01 3.61751e-04 -5.38806e-01 
8.82412e+01 3.61752e-04 -5.38744e-01 
8.82512e+01 3.61752e-04 -5.38682e-01 
8.82612e+01 3.61753e-04 -5.38621e-01 
8.82712e+01 3.61753e-04 -5.38559e-01 
8.82812e+01 3.61754e-04 -5.38497e-01 
8.82912e+01 3.61754e-04 -5.38435e-01 
8.83012e+01 3.61755e-04 -5.38373e-01 
8.83112e+01 3.61755e-04 -5.38312e-01 
8.83212e+01 3.61756e-04 -5.38250e-01 
8.83312e+01 3.61756e-04 -5.38188e-01 
8.83412e+01 3.61757e-04 -5.38126e-01 
8.83512e+01 3.61757e-04 -5.38065e-01 
8.83612e+01 3.61758e-04 -5.38003e-01 
8.83712e+01 3.61759e-04 -5.37941e-01 
8.83812e+01 3.61759e-04 -5.37880e-01 
8.83912e+01 3.61760e-04 -5.37818e-01 
8.84012e+01 3.61760e-04 -5.37756e-01 
8.84112e+01 3.61761e-04 -5.37695e-01 
8.84212e+01 3.61761e-04 -5.37633e-01 
8.84312e+01 3.61762e-04 -5.37571e-01 
8.84412e+01 3.61762e-04 -5.37510e-01 
8.84512e+01 3.61763e-04 -5.37448e-01 
8.84612e+01 3.61763e-04 -5.37387e-01 
8.84712e+01 3.61764e-04 -5.37325e-01 
8.84812e+01 3.61764e-04 -5.37264e-01 
8.84912e+01 3.61765e-04 -5.37202e-01 
8.85012e+01 3.61765e-04 -5.37141e-01 
8.85111e+01 3.61766e-04 -5.37079e-01 
8.85211e+01 3.61766e-04 -5.37018e-01 
8.85311e+01 3.61767e-04 -5.36956e-01 
8.85411e+01 3.61767e-04 -5.36895e-01 
8.85511e+01 3.61768e-04 -5.36833e-01 
8.85611e+01 3.61768e-04 -5.36772e-01 
8.85711e+01 3.61769e-04 -5.36711e-01 
8.85811e+01 3.61769e-04 -5.36649e-01 
8.85911e+01 3.61770e-04 -5.36588e-01 
8.86011e+01 3.61770e-04 -5.36526e-01 
8.86111e+01 3.61771e-04 -5.36465e-01 
8.86211e+01 3.61771e-04 -5.36404e-01 
8.86311e+01 3.61772e-04 -5.36342e-01 
8.86411e+01 3.61772e-04 -5.36281e-01 
8.86511e+01 3.61773e-04 -5.36220e-01 
8.86611e+01 3.61773e-04 -5.36159e-01 
8.86711e+01 3.61774e-04 -5.36097e-01 
8.86811e+01 3.61774e-04 -5.36036e-01 
8.86911e+01 3.61775e-04 -5.35975e-01 
8.87011e+01 3.61775e-04 -5.35914e-01 
8.87111e+01 3.61776e-04 -5.35852e-01 
8.87211e+01 3.61776e-04 -5.35791e-01 
8.87311e+01 3.61777e-04 -5.35730e-01 
8.87411e+01 3.61777e-04 -5.35669e-01 
8.87511e+01 3.61778e-04 -5.35608e-01 
8.87611e+01 3.61778e-04 -5.35547e-01 
8.87711e+01 3.61779e-04 -5.35485e-01 
8.87811e+01 3.61779e-04 -5.35424e-01 
8.87911e+01 3.61780e-04 -5.35363e-01 
8.88011e+01 3.61780e-04 -5.35302e-01 
8.88111e+01 3.61781e-04 -5.35241e-01 
8.88211e+01 3.61781e-04 -5.35180e-01 
8.88311e+01 3.61782e-04 -5.35119e-01 
8.88411e+01 3.61782e-04 -5.35058e-01 
8.88511e+01 3.61783e-04 -5.34997e-01 
8.88611e+01 3.61783e-04 -5.34936e-01 
8.88711e+01 3.61784e-04 -5.34875e-01 
8.88811e+01 3.61784e-04 -5.34814e-01 
8.88911e+01 3.61785e-04 -5.34753e-01 
8.89011e+01 3.61785e-04 -5.34692e-01 
8.89111e+01 3.61786e-04 -5.34631e-01 
8.89211e+01 3.61786e-04 -5.34570e-01 
8.89311e+01 3.61787e-04 -5.34509e-01 
8.89411e+01 3.61787e-04 -5.34449e-01 
8.89511e+01 3.61788e-04 -5.34388e-01 
8.89611e+01 3.61788e-04 -5.34327e-01 
8.89711e+01 3.61789e-04 -5.34266e-01 
8.89811e+01 3.61789e-04 -5.34205e-01 
8.89911e+01 3.61790e-04 -5.34144e-01 
8.90011e+01 3.61790e-04 -5.34084e-01 
8.90111e+01 3.61791e-04 -5.34023e-01 
8.90211e+01 3.61791e-04 -5.33962e-01 
8.90311e+01 3.61792e-04 -5.33901e-01 
8.90411e+01 3.61792e-04 -5.33841e-01 
8.90511e+01 3.61793e-04 -5.33780e-01 
8.90611e+01 3.61793e-04 -5.33719e-01 
8.90711e+01 3.61794e-04 -5.33658e-01 
8.90811e+01 3.61794e-04 -5.33598e-01 
8.90911e+01 3.61795e-04 -5.33537e-01 
8.91011e+01 3.61795e-04 -5.33476e-01 
8.91111e+01 3.61796e-04 -5.33416e-01 
8.91211e+01 3.61796e-04 -5.33355e-01 
8.91311e+01 3.61797e-04 -5.33295e-01 
8.91411e+01 3.61797e-04 -5.33234e-01 
8.91511e+01 3.61798e-04 -5.33173e-01 
8.91611e+01 3.61798e-04 -5.33113e-01 
8.91711e+01 3.61799e-04 -5.33052e-01 
8.91811e+01 3.61799e-04 -5.32992e-01 
8.91911e+01 3.61800e-04 -5.32931e-01 
8.92011e+01 3.61800e-04 -5.32871e-01 
8.92111e+01 3.61801e-04 -5.32810e-01 
8.92211e+01 3.61801e-04 -5.32750e-01 
8.92311e+01 3.61802e-04 -5.32689e-01 
8.92411e+01 3.61802e-04 -5.32629e-01 
8.92511e+01 3.61803e-04 -5.32568e-01 
8.92611e+01 3.61803e-04 -5.32508e-01 
8.92711e+01 3.61804e-04 -5.32447e-01 
8.92811e+01 3.61804e-04 -5.32387e-01 
8.92911e+01 3.61805e-04 -5.32327e-01 
8.93011e+01 3.61805e-04 -5.32266e-01 
8.93111e+01 3.61806e-04 -5.32206e-01 
8.93211e+01 3.61806e-04 -5.32145e-01 
8.93311e+01 3.61807e-04 -5.32085e-01 
8.93411e+01 3.61807e-04 -5.32025e-01 
8.93511e+01 3.61808e-04 -5.31964e-01 
8.93611e+01 3.61808e-04 -5.31904e-01 
8.93711e+01 3.61809e-04 -5.31844e-01 
8.93811e+01 3.61809e-04 -5.31784e-01 
8.93911e+01 3.61810e-04 -5.31723e-01 
8.94011e+01 3.61810e-04 -5.31663e-01 
8.94111e+01 3.61811e-04 -5.31603e-01 
8.94211e+01 3.61811e-04 -5.31543e-01 
8.94311e+01 3.61812e-04 -5.31482e-01 
8.94411e+01 3.61812e-04 -5.31422e-01 
8.94511e+01 3.61813e-04 -5.31362e-01 
8.94611e+01 3.61813e-04 -5.31302e-01 
8.94711e+01 3.61814e-04 -5.31242e-01 
8.94811e+01 3.61814e-04 -5.31182e-01 
8.94911e+01 3.61815e-04 -5.31122e-01 
8.95011e+01 3.61815e-04 -5.31061e-01 
8.95110e+01 3.61816e-04 -5.31001e-01 
8.95210e+01 3.61816e-04 -5.30941e-01 
8.95310e+01 3.61817e-04 -5.30881e-01 
8.95410e+01 3.61817e-04 -5.30821e-01 
8.95510e+01 3.61818e-04 -5.30761e-01 
8.95610e+01 3.61818e-04 -5.30701e-01 
8.95710e+01 3.61818e-04 -5.30641e-01 
8.95810e+01 3.61819e-04 -5.30581e-01 
8.95910e+01 3.61819e-04 -5.30521e-01 
8.96010e+01 3.61820e-04 -5.30461e-01 
8.96110e+01 3.61820e-04 -5.30401e-01 
8.96210e+01 3.61821e-04 -5.30341e-01 
8.96310e+01 3.61821e-04 -5.30281e-01 
8.96410e+01 3.61822e-04 -5.30221e-01 
8.96510e+01 3.61822e-04 -5.30161e-01 
8.96610e+01 3.61823e-04 -5.30102e-01 
8.96710e+01 3.61823e-04 -5.30042e-01 
8.96810e+01 3.61824e-04 -5.29982e-01 
8.96910e+01 3.61824e-04 -5.29922e-01 
8.97010e+01 3.61825e-04 -5.29862e-01 
8.97110e+01 3.61825e-04 -5.29802e-01 
8.97210e+01 3.61826e-04 -5.29743e-01 
8.97310e+01 3.61826e-04 -5.29683e-01 
8.97410e+01 3.61827e-04 -5.29623e-01 
8.97510e+01 3.61827e-04 -5.29563e-01 
8.97610e+01 3.61828e-04 -5.29503e-01 
8.97710e+01 3.61828e-04 -5.29444e-01 
8.97810e+01 3.61829e-04 -5.29384e-01 
8.97910e+01 3.61829e-04 -5.29324e-01 
8.98010e+01 3.61830e-04 -5.29265e-01 
8.98110e+01 3.61830e-04 -5.29205e-01 
8.98210e+01 3.61831e-04 -5.29145e-01 
8.98310e+01 3.61831e-04 -5.29086e-01 
8.98410e+01 3.61832e-04 -5.29026e-01 
8.98510e+01 3.61832e-04 -5.28966e-01 
8.98610e+01 3.61833e-04 -5.28907e-01 
8.98710e+01 3.61833e-04 -5.28847e-01 
8.98810e+01 3.61834e-04 -5.28787e-01 
8.98910e+01 3.61834e-04 -5.28728e-01 
8.99010e+01 3.61835e-04 -5.28668e-01 
8.99110e+01 3.61835e-04 -5.28609e-01 
8.99210e+01 3.61836e-04 -5.28549e-01 
8.99310e+01 3.61836e-04 -5.28490e-01 
8.99410e+01 3.61837e-04 -5.28430e-01 
8.99510e+01 3.61837e-04 -5.28371e-01 
8.99610e+01 3.61837e-04 -5.28311e-01 
8.99710e+01 3.61838e-04 -5.28252e-01 
8.99810e+01 3.61838e-04 -5.28192e-01 
8.99910e+01 3.61839e-04 -5.28133e-01 
9.00010e+01 3.61839e-04 -5.28073e-01 
9.00110e+01 3.61840e-04 -5.28014e-01 
9.00210e+01 3.61840e-04 -5.27955e-01 
9.00310e+01 3.61841e-04 -5.27895e-01 
9.00410e+01 3.61841e-04 -5.27836e-01 
9.00510e+01 3.61842e-04 -5.27777e-01 
9.00610e+01 3.61842e-04 -5.27717e-01 
9.00710e+01 3.61843e-04 -5.27658e-01 
9.00810e+01 3.61843e-04 -5.27599e-01 
9.00910e+01 3.61844e-04 -5.27539e-01 
9.01010e+01 3.61844e-04 -5.27480e-01 
9.01110e+01 3.61845e-04 -5.27421e-01 
9.01210e+01 3.61845e-04 -5.27361e-01 
9.01310e+01 3.61846e-04 -5.27302e-01 
9.01410e+01 3.61846e-04 -5.27243e-01 
9.01510e+01 3.61847e-04 -5.27184e-01 
9.01610e+01 3.61847e-04 -5.27124e-01 
9.01710e+01 3.61848e-04 -5.27065e-01 
9.01810e+01 3.61848e-04 -5.27006e-01 
9.01910e+01 3.61849e-04 -5.26947e-01 
9.02010e+01 3.61849e-04 -5.26888e-01 
9.02110e+01 3.61850e-04 -5.26829e-01 
9.02210e+01 3.61850e-04 -5.26769e-01 
9.02310e+01 3.61850e-04 -5.26710e-01 
9.02410e+01 3.61851e-04 -5.26651e-01 
9.02510e+01 3.61851e-04 -5.26592e-01 
9.02610e+01 3.61852e-04 -5.26533e-01 
9.02710e+01 3.61852e-04 -5.26474e-01 
9.02810e+01 3.61853e-04 -5.26415e-01 
9.02910e+01 3.61853e-04 -5.26356e-01 
9.03010e+01 3.61854e-04 -5.26297e-01 
9.03110e+01 3.61854e-04 -5.26238e-01 
